161.273, 125.109, 168.982, 127.65, 113.047, 136.485, 143.468, 125.537, 122.673, 101.846, 127.341, 153.629, 101.09, 126.219, 87.5328, 137.845, 127.159, 168.153, 118.355, 132.844, 148.235, 111.556, 180.587, 127.216, 202.516, 154.731, 140.377, 154.088, 109.842, 130.088, 195.803, 142.003, 140.113, 113.504, 117.952, 147.117, 150.239, 151.743, 179.249, 145.08, 94.6952, 116.112, 133.729, 149.474, 119.19, 104.215, 129.098, 109.513, 126.507, 108.524, 134.177, 141.589, 109.766, 120.147, 150.522, 106.086, 83.5262, 92.2893, 115.392, 87.8611, 114.911, 103.338, 120.807, 97.2964, 131.903, 195.928, 126.616, 133.555, 98.0424, 152.042, 96.2169, 146.294, 174.906, 91.5404, 101.124, 114.78, 102.992, 91.5308, 138.43, 135.434, 163.697, 110.385, 92.7064, 135.598, 125.257, 119.932, 116.899, 101.65, 90.8912, 98.1962, 121.308, 143.215, 133.721, 111.92, 117.892, 149.89, 134.455, 147.168, 94.1471, 126.205, 126.337, 95.8667, 131.688, 69.7746, 82.3031, 112.935, 127.126, 120.951, 158.028, 171.947, 138.857, 127.527, 128.224, 112.791, 96.1524, 146.066, 155.075, 90.4968, 134.304, 104.226, 126.447, 129.944, 189.028, 132.986, 140.19, 127.887, 116.676, 145.283, 176.698, 135.629, 107.181, 98.7461, 145.29, 117.148, 129.198, 94.4027, 74.059, 118.246, 132.51, 156.688, 105.61, 146.643, 100.365, 156.309, 124.778, 98.9745, 63.1693, 100.446, 106.978, 97.5084, 87.4169, 158.553, 159.978, 133.27, 160.291, 121.716, 210.101, 99.2251, 86.4563, 164.357, 134.709, 99.1247, 128.82, 106.502, 146.267, 96.659, 83.8233, 145.912, 115.082, 108.449, 92.851, 156.259, 128.734, 161.072, 186.183, 6.26553, 216.418, 93.5679, 128.58, 91.3861, 85.5363, 125.497, 96.763, 76.8988, 141.34, 70.7524, 92.3837, 153.274, 254.825, 180.935, 170.396, 145.961, 198.177, 115.814, 164.602, 83.421, 136.298, 174.835, 182.677, 152.679, 151.095, 134.557, 106.704, 209.276, 121.173, 149.521, 150.996, 190.275, 138.082, 235.552, 156.603, 51.9137, 143.914, 193.33, 108.691, 156.324, 203.057, 157.578, 131.889, 167.148, 177.795, 142.363, 131.284, 108.778, 104.918, 164.064, 129.28, 242.486, 111.969, 155.264, 125.768, 167.68, 147.986, 169.92, 109.882, 188.88, 182.087, 138.601, 236.824, 142.467, 203.417, 126.496, 248.965, 160.228, 158.357, 109.535, 124.719, 123.147, 169.375, 151.54, 149.064, 204.562, 209.922, 89.3471, 94.9112, 177.82, 116.856, 165.63, 143.16, 201.87, 190.54, 147.792, 127.623, 122.872, 151.67, 159.14, 179.282, 224.193, 124.707, 167.107, 195.334, 174.398, 158.982, 128.224, 161.474
172.719, 103.486, 163.753, 162.205, 142.696, 94.1503, 175.094, 168.837, 172.82, 146.43, 165.22, 146.844, 142.81, 154.555, 137.474, 145.396, 148.959, 157.289, 183.487, 125.877, 143.843, 84.2069, 130.36, 125.155, 161.255, 132.477, 135.523, 142.089, 103.144, 133.285, 156.533, 142.524, 152.773, 105.859, 119.617, 129.111, 152.344, 133.833, 163.284, 152.399, 120.495, 135.413, 144.86, 157.683, 183.902, 119.677, 159.022, 110.12, 127.92, 123.807, 142.187, 132.31, 99.7404, 157.365, 132.407, 116.68, 127.111, 87.3089, 113.768, 113.496, 98.5763, 117.303, 127.785, 96.0166, 129.005, 150.141, 180.59, 139.937, 110.249, 123.598, 169.145, 120.198, 186.45, 120.454, 109.879, 135.519, 120.34, 105.017, 154.721, 116.629, 180.885, 159.449, 95.9351, 133.817, 172.038, 169.116, 105.124, 120.938, 111.253, 99.977, 119.156, 130.27, 163.273, 135.11, 155.954, 145.002, 164.179, 164.943, 160.651, 123.83, 123.249, 138.038, 152.937, 91.7633, 104.154, 114.775, 125.392, 148.223, 117.072, 172.839, 179.967, 152.12, 168.953, 155.009, 112.997, 116.453, 153.153, 124.997, 93.8783, 96.6812, 123.037, 159.743, 115.854, 142.094, 163.475, 131.42, 114.668, 178.156, 193.694, 93.4921, 170.225, 84.6587, 130.644, 108.11, 145.55, 147.443, 92.0573, 86.9687, 118.648, 160.746, 155.413, 102.883, 130.556, 120.38, 141.71, 122.507, 87.6065, 134.967, 108.295, 102.775, 89.302, 145.997, 120.498, 122.63, 148.138, 62.6855, 213.496, 101.246, 113.134, 168.833, 124.915, 139.437, 109.979, 45.9772, 155.265, 42.5765, 100.795, 143.039, 132.428, 121.272, 73.7889, 120.531, 134.247, 192.173, 199.453, 117.066, 221.105, 162.552, 94.1469, 8.27139, 157.479, 117.931, 132.647, 99.3123, 156.826, 68.0965, 127.954, 207.113, 241.55, 194.769, 161.227, 200.945, 180.258, 99.0428, 114.569, 160.374, 134.918, 156.516, 169.391, 177.152, 175.224, 80.8699, 159.495, 176.703, 111.165, 134.014, 172.43, 203.008, 137.082, 284.545, 167.659, 49.7252, 150.223, 189.632, 102.67, 143.628, 169.157, 192.434, 137.956, 117.877, 161.297, 133.619, 144.547, 160.992, 146.488, 172.086, 193.772, 168.306, 110.675, 128.044, 141.048, 145.555, 149.869, 133.011, 113.845, 159.715, 163.217, 165.534, 167.251, 175.119, 196.408, 134.402, 153.714, 160.57, 187.854, 96.1575, 141.386, 112.093, 161.524, 119.156, 195.533, 148.318, 219.495, 95.5701, 153.591, 162.999, 171.662, 176.399, 146.825, 174.027, 162.669, 142.842, 133.982, 164.833, 190.837, 150.595, 179.489, 207.197, 144.212, 148.383, 191.932, 159.985, 171.025, 124.685, 176.129
149.44, 153.494, 122.567, 145.505, 144.29, 132.642, 163.941, 161.597, 159.572, 193.821, 157.656, 151.749, 128.025, 143.347, 119.57, 162, 157.114, 147.471, 148.398, 147.327, 160.312, 144.39, 161.964, 162.522, 164.624, 178.277, 138.323, 157.28, 150.761, 152.007, 141.183, 153.435, 203.643, 135.317, 135.439, 121.212, 162.016, 169.921, 159.958, 194.571, 132.175, 134.221, 136.214, 154.18, 195.914, 105.519, 145.154, 135.163, 147.465, 130.466, 133.194, 138.953, 113.782, 130.61, 153.683, 117.161, 124.256, 99.5154, 96.9749, 103.352, 97.0564, 123.682, 106.641, 132.637, 95.2141, 129.616, 179.997, 154.814, 138.649, 102.112, 122.296, 138.886, 172.12, 135.812, 95.3871, 156.687, 124.104, 102.693, 130.473, 126.606, 127.766, 175.178, 121.541, 116.682, 142.738, 177.498, 110.754, 108.694, 112.637, 105.532, 108.505, 118.001, 154.434, 154.189, 127.615, 140.147, 152.688, 173.396, 159.774, 147.888, 136.812, 173.841, 88.4618, 108.345, 116.268, 127.13, 128.743, 124.33, 144.445, 137.257, 164.52, 138.849, 212.886, 154.406, 93.5462, 162.973, 128.979, 147.079, 103.104, 88.9426, 123.618, 168.121, 143.213, 114.437, 151.642, 161.443, 109.993, 177.708, 204.006, 183.029, 115.241, 176.819, 133.473, 94.6789, 90.3759, 135.875, 116.034, 111.69, 74.814, 127.772, 163.491, 132.757, 102.379, 161.104, 145.437, 169.409, 93.7037, 60.061, 159.191, 81.7241, 103.655, 209.168, 172.741, 84.1716, 208.635, 89.2938, 140.793, 187.188, 52.0138, 131.656, 130.938, 225.527, 167.926, 68.4122, 121.873, 141.97, 94.044, 186.406, 136.115, 102.019, 137.396, 185.276, 124.297, 123.452, 242.417, 173.856, 243.188, 175.847, 78.7155, 94.443, 190.751, 160.566, 135.488, 79.3663, 150.075, 45.5453, 111.412, 192.393, 300.07, 189.012, 189.033, 136.693, 161.492, 82.0665, 155.54, 123.97, 124.705, 146.709, 187.485, 183.903, 186.541, 33.6641, 176.95, 165.445, 113.383, 119.634, 136.44, 232.115, 118.091, 330.604, 243.518, 176.505, 123.265, 219.128, 119.647, 198.219, 144.24, 197.33, 175.016, 139.768, 174.186, 150.446, 148.142, 170.15, 155.096, 171.311, 181.225, 153.988, 146.194, 116.364, 155.745, 134.03, 185.349, 120.074, 100.438, 196.206, 136.629, 153.198, 218.475, 132.061, 212.382, 104.194, 219.272, 159.573, 157.848, 87.4098, 108.318, 183.784, 191.666, 130.897, 190.544, 115.11, 220.689, 146.141, 126.456, 165.522, 132.265, 170.147, 144.238, 201.22, 163.16, 145.887, 159.676, 172.308, 185.677, 143.889, 127.813, 217.501, 142.654, 185.701, 185.654, 163.192, 167.699, 130.676, 181.088
165.815, 180.891, 137.602, 170.764, 157.339, 141.86, 109.675, 177.622, 158.635, 179.895, 118.209, 169.649, 139.862, 155.945, 126.941, 140.088, 153.772, 146.366, 136.504, 196.115, 140.075, 133.02, 148.864, 146.722, 166.566, 147.561, 172.162, 187.962, 144.872, 162.721, 149.856, 139.377, 176.498, 199.293, 120.41, 140.325, 129.644, 158.3, 177.127, 172.195, 160.933, 167.66, 111.223, 172.668, 187.983, 97.8153, 149.251, 122.995, 151.294, 119.674, 133.371, 136.422, 120.222, 131.574, 161.109, 89.87, 116.039, 122.391, 107.633, 78.9164, 105.282, 133.229, 93.7283, 108, 146.283, 143.427, 141.431, 155.009, 144.807, 128.049, 120.008, 142.399, 139.588, 112.255, 143.954, 158.977, 118.627, 136.106, 131.536, 124.968, 112.693, 146.728, 179.03, 95.4588, 141.917, 153.277, 126.097, 103.046, 133.154, 110.764, 97.4592, 118.219, 133.115, 161.253, 142.087, 108.221, 126.22, 168.71, 159.614, 153.845, 130.086, 143.96, 133.723, 103.773, 142.127, 128.934, 132.179, 148.027, 128.531, 115.581, 149.57, 143.016, 133.236, 157.203, 129.346, 149.694, 113.262, 144.542, 171.521, 87.7277, 133.886, 128.585, 167.736, 112.843, 153.881, 130.897, 128.331, 135.698, 194.777, 139.056, 115.788, 119.268, 136.657, 98.7601, 101.956, 96.5468, 129.946, 116.825, 102.744, 115.841, 133.01, 157.082, 101.911, 81.3372, 147.858, 121.168, 114.425, 64.5832, 125.181, 138.957, 104.588, 238.64, 113.978, 118.581, 165.906, 130.942, 166.058, 98.3244, 147.876, 145.186, 94.6734, 226.068, 198.136, 84.2028, 167.233, 80.8494, 120.968, 167.112, 125.539, 146.326, 68.1522, 216.332, 83.524, 96.1893, 167.127, 262.012, 237.624, 139.228, 100.909, 41.7335, 78.8797, 142.816, 117.021, 36.6833, 158.429, 113.822, 53.5253, 155.173, 270.349, 210.379, 219.189, 148.536, 171.288, 103.287, 177.121, 133.644, 90.2383, 137.367, 111.205, 207.092, 169.961, 138.742, 96.7246, 180.098, 92.288, 114.312, 129.28, 235.412, 128.155, 304.975, 174.373, 192.823, 92.2337, 180.162, 132.709, 158.022, 167.782, 143.217, 150.835, 165.783, 137.673, 160.023, 116.272, 163.577, 114.113, 208.234, 192.919, 162.471, 119.323, 116.385, 124.19, 100.164, 171.627, 147.539, 82.6937, 170.853, 191.416, 130.448, 228.977, 165.362, 213.483, 91.152, 314.13, 165.726, 151.148, 129.759, 27.5015, 132.856, 157.54, 174.98, 143.873, 126.897, 207.487, 158.369, 120.725, 173.276, 131.799, 179.354, 118.995, 163.093, 152.444, 124.638, 177.692, 201.88, 161.398, 118.259, 168.296, 209.218, 200.723, 145.532, 205.587, 157.913, 102.856, 128.044, 208.731
160.169, 128.516, 156.646, 137.482, 131.444, 152.759, 141.946, 136.793, 174.553, 168.806, 170.499, 134.538, 133.961, 153.725, 122.967, 150.704, 171.027, 149.868, 116.854, 161.942, 166.699, 117.348, 181.807, 166.758, 167.827, 114.282, 139.98, 157.828, 187.161, 141.051, 196.695, 118.593, 171.52, 186.161, 151.344, 133.272, 118.84, 187.747, 125.595, 188.181, 176.405, 165.023, 110.608, 142.388, 170.264, 171.588, 148.392, 128.275, 159.845, 132.828, 128.573, 149.735, 126.888, 127.497, 147.476, 128.963, 142.667, 140.979, 118.634, 81.2453, 90.2226, 126.659, 123.937, 85.5478, 182.577, 111.18, 117.881, 129.248, 157.685, 146.149, 102.294, 123.749, 152.303, 145.093, 142.475, 150.665, 112.127, 109.099, 149.061, 87.1127, 127.534, 131.896, 172.274, 123.238, 107.781, 150.637, 138.409, 124.891, 115.047, 109.36, 112.147, 102.52, 136.339, 143.677, 147.917, 122.042, 145.227, 149.311, 177.464, 151.536, 146.522, 134.456, 174.903, 116.601, 134.766, 142.608, 116.696, 130.685, 144.598, 130.935, 118.849, 173.886, 176.523, 133.892, 113.493, 148.758, 132.387, 158.447, 117.472, 174.162, 110.524, 117.363, 176.176, 119.922, 154.413, 146.692, 89.6622, 131.325, 191.925, 148.809, 124.624, 113.079, 149.431, 61.2425, 127.765, 113.537, 91.6878, 93.938, 140.212, 130.047, 101.734, 137.661, 154.261, 104.381, 117.761, 133.642, 100.6, 104.651, 168.079, 108.92, 88.8423, 183.274, 150.793, 124.56, 174.391, 118.132, 172.646, 80.2707, 123.938, 177.062, 90.5584, 60.5799, 192.576, 33.7018, 141.07, 54.6538, 129.222, 147.935, 115.959, 131.035, 160.288, 127.544, 123.465, 112.486, 176.071, 163.467, 174.145, 148.872, 120.816, 155.291, 77.1066, 96.712, 142.112, 102.119, 167.138, 102.885, 97.5198, 161.133, 200.399, 196.195, 185.183, 144.737, 175.672, 120.842, 142.457, 144.199, 126.184, 100.975, 125.412, 152.487, 185.44, 157.197, 150.664, 171.422, 148.347, 108.401, 143.147, 197.86, 125.452, 212.13, 224.657, 174.647, 156.543, 181.386, 132.38, 135.715, 161.375, 155.215, 153.817, 163.998, 157.869, 139.788, 208.918, 115.571, 178.648, 165.235, 177.842, 113.529, 159.999, 118.095, 141.38, 105.306, 157.051, 202.099, 120.439, 114.513, 167.503, 145.192, 209.555, 182.853, 153.814, 187.981, 156.564, 142.165, 154.535, 153.077, 111.26, 118.544, 170.681, 168.951, 135.529, 122.543, 221.762, 182.816, 123.44, 167.042, 147.46, 244.779, 146.619, 155.5, 172.37, 174.061, 161.456, 190.354, 195.408, 158.53, 147.21, 152.759, 155.433, 185.217, 166.663, 170.124, 164.657, 171.809, 150.056
159.439, 142.465, 148.041, 89.9541, 177.812, 111.317, 166.345, 130.11, 164.807, 163.38, 175.595, 136.95, 128.622, 146.521, 136.957, 139.378, 195.051, 139.058, 115.39, 156.662, 194.28, 104.981, 166.024, 172.496, 167.067, 151.27, 137.235, 171.059, 162.692, 124.305, 139.294, 150.544, 151.8, 165.202, 164.716, 164.61, 111.585, 168.54, 158.165, 167.01, 176.719, 143.087, 158.225, 153.701, 168.077, 153.429, 151.096, 116.729, 168.31, 141.99, 127.877, 132.411, 144.897, 121.544, 128.779, 146.26, 131.305, 127.553, 140.073, 79.5124, 92.4396, 123.112, 113.368, 103.885, 95.3368, 166.673, 99.9349, 144.739, 140.687, 145.675, 122.598, 116.006, 143.78, 143.139, 127.025, 152.998, 147.657, 110.19, 135.467, 109.961, 132.638, 136.025, 142.671, 167.032, 109.507, 130.695, 136.541, 122.855, 112.873, 102.567, 105.99, 110.109, 113.651, 156.93, 152.562, 144.024, 122.215, 159.426, 156.927, 168.807, 135.44, 138.821, 178.241, 65.2972, 154.215, 132.224, 135.673, 155.678, 109.689, 145.96, 101.548, 161.299, 197.95, 175.654, 161.591, 146.808, 115.353, 169.747, 154.82, 111.862, 142.852, 137.439, 136.366, 128.516, 103.49, 134.07, 111.719, 94.7461, 196.167, 161.034, 135.985, 140.232, 141.444, 159.151, 96.3748, 105.736, 96.7269, 100.465, 88.7996, 158.767, 93.3684, 150.166, 108.522, 133.219, 102.326, 142.744, 69.0309, 153.578, 124.212, 138.17, 69.9497, 152.692, 166.148, 58.5527, 145.975, 133.409, 206.876, 112.945, 121.754, 191.507, 89.949, 103.379, 174.954, 130.5, 116.559, 104.911, 117.604, 135.248, 134.766, 146.168, 38.8527, 225.189, 85.4462, 182.589, 147.647, 77.392, 194.187, 184.893, 90.2375, 170.368, 81.0655, 130.322, 132.25, 134.272, 113.181, 104.288, 112.589, 155.083, 240.265, 237.755, 238.518, 197.642, 151.088, 80.9517, 147.832, 41.418, 119.231, 141.809, 145.655, 124.281, 212.966, 153.592, 168.314, 186.312, 151.53, 139.012, 120.48, 184.525, 124.518, 202.505, 174.268, 234.762, 142.959, 202.549, 91.4379, 159.443, 160.182, 171.693, 153.259, 160.914, 159.415, 156.436, 143.704, 164.587, 160.264, 166.016, 141.329, 163.486, 149.713, 130.626, 182.086, 121.151, 151.492, 166.142, 111.896, 180.891, 137.902, 177.605, 196.059, 208.367, 184.557, 163.408, 177.828, 143.474, 148.034, 129.619, 119.495, 176.773, 183.691, 135.686, 198.54, 68.4966, 205.87, 147.208, 139.296, 145.196, 151.916, 224.8, 145.93, 148.922, 154.05, 137.763, 152.136, 172.002, 205.012, 155.47, 131.628, 204.807, 125.424, 164.45, 198.799, 157.783, 159.224, 145.032, 205.234
136.343, 182.042, 131.934, 145.545, 123.698, 136.946, 163.9, 140.974, 160.373, 167.95, 152.219, 156.697, 127.81, 147.515, 132.603, 170.294, 152.117, 123.464, 109.261, 161.727, 182.434, 102.519, 169.504, 170.529, 187.318, 139.1, 136.816, 178.106, 137.183, 178.837, 139.245, 177.27, 160.307, 142.104, 165.787, 161.739, 124.879, 123.832, 153.532, 152.643, 172.571, 208.499, 137.252, 125.061, 181.458, 122.738, 174.913, 121.761, 151.345, 147.739, 126.426, 136.568, 138.158, 163.975, 122.382, 134.981, 164.168, 123.588, 117.23, 139.847, 88.0794, 94.3271, 123.618, 88.3805, 119.43, 114.671, 129.235, 120.757, 148.748, 145.601, 111.131, 135.005, 171.9, 121.704, 175.691, 168.412, 121.701, 119.227, 133.252, 108.862, 128.856, 148.386, 137.645, 148.53, 148.195, 117.222, 112.548, 145.485, 140.385, 106.047, 81.739, 99.4265, 124.512, 133.389, 165.244, 117.552, 121.558, 137.596, 160.48, 170.246, 173.661, 150.652, 154.402, 129.829, 107.671, 129.049, 131.52, 133.339, 108.246, 172.968, 97.2557, 154.183, 174.263, 184.448, 151.31, 156.939, 137.164, 170.169, 142.133, 123.355, 135.464, 136.417, 118.479, 159.149, 164.356, 81.4221, 121.348, 130.617, 229.725, 132.077, 216.412, 118.7, 132.145, 141.27, 133.626, 98.3886, 62.5026, 133.409, 94.7143, 128.886, 128.861, 94.2922, 122.187, 160.952, 110.764, 129.917, 106.382, 137.61, 156.251, 93.929, 147.145, 134.69, 124.135, 101.946, 197.026, 93.02, 188.12, 157.544, 103.059, 169.928, 88.812, 101.84, 134.255, 176.835, 128.14, 61.8586, 129.73, 113.009, 116.921, 197.888, 107.719, 178.57, 152.751, 186.424, 172.341, 150.538, 136.37, 154.938, 114.379, 184.524, 86.8117, 159.124, 213.837, 70.7662, 142.87, 143.753, 51.4911, 154.463, 167.474, 211.094, 91.0516, 172.726, 206.479, 117.707, 160.084, 89.2502, 85.9433, 194.348, 133.349, 136.86, 148.822, 165.829, 182.759, 166.329, 149.615, 133.718, 115.462, 188.86, 133.696, 212.547, 190.31, 231.35, 171.774, 198.077, 121.877, 123.063, 182.161, 161.76, 139.61, 150.326, 161.359, 197.328, 171.284, 158.022, 160.664, 154.547, 206.232, 184.048, 126.836, 141.365, 145.259, 98.6809, 188.973, 114.121, 27.8455, 150.584, 105.932, 142.484, 227.066, 162.881, 190.578, 144.944, 202.23, 149.218, 126.106, 126.15, 117.336, 207.422, 167.443, 137.221, 164.951, 161.869, 187.944, 81.8043, 160.186, 146.697, 131.843, 212.084, 143.073, 174.406, 151.411, 148.302, 157.33, 200.697, 197.049, 172.73, 165.03, 116.015, 139.573, 155.582, 211.732, 163.872, 170.698, 188.668, 224.979
137.847, 159.808, 178.645, 115.858, 131.17, 157.132, 155.681, 139.122, 157.169, 162.465, 185.096, 185.463, 129.221, 141.837, 170.214, 156.974, 150.798, 154.566, 137.89, 120.332, 163.263, 151.706, 154.707, 122.452, 204.256, 132.713, 151.958, 148.553, 155.175, 172.927, 128.635, 143.33, 168.685, 157.028, 144.349, 165.82, 182.973, 152.687, 104.762, 161.831, 157.659, 191.473, 152.341, 146.503, 150.043, 125.68, 193.892, 107.745, 143.47, 139.43, 153.018, 129.089, 106.307, 173.788, 161.104, 126.685, 112.301, 157.365, 105.021, 131.873, 102.587, 90.6121, 102.325, 96.8899, 115.397, 104.839, 137.312, 119.403, 130.153, 123.686, 141.814, 110.831, 157.867, 144.629, 149.953, 161.398, 132.157, 145.551, 114.342, 85.8015, 174.82, 139.34, 140.123, 139.944, 145.453, 119.375, 123.799, 132.64, 144.119, 111.793, 124.623, 86.2105, 113.632, 152.594, 129.321, 143.262, 104.53, 125.687, 146.031, 154.858, 193.842, 146.61, 138.215, 155.045, 87.0432, 152.928, 116.594, 149.3, 118.973, 109.8, 120.891, 115.629, 160.392, 153.595, 172.747, 173.874, 78.2127, 206.673, 99.9129, 118.891, 162.467, 119.873, 142.192, 124.913, 224.015, 97.3022, 103.545, 151.81, 181.563, 81.1274, 177.732, 147.501, 149.627, 118.521, 160.11, 129.373, 79.1069, 78.7234, 162.413, 128.325, 117.132, 126.348, 114.568, 137.792, 95.7574, 131.42, 144.276, 124.011, 141.616, 134.249, 115.113, 147.318, 136.952, 123.427, 116.242, 74.697, 209.06, 177.239, 65.9462, 155.371, 157.875, 105.859, 138.527, 58.2718, 201.621, 65.9485, 127.396, 141.348, 90.1741, 103.752, 124.204, 247.753, 130.164, 223.839, 154.073, 133.453, 166.305, 85.8824, 126.47, 114.695, 130.992, 267.928, 149.415, 100.148, 97.5141, 165.8, 54.3988, 154.74, 201.122, 215.126, 77.6552, 171.798, 241.027, 117.605, 147.321, 78.8659, 147.597, 123.528, 120.123, 87.9227, 145.23, 141.02, 191.467, 186.263, 144.691, 128.309, 161.815, 211.848, 100.967, 168.708, 182.926, 153.58, 129.973, 221.597, 140.393, 135.917, 180.673, 145.6, 170.025, 152.872, 148.217, 127.138, 161.288, 153.346, 171.269, 156.28, 142.615, 165.208, 158.584, 122.817, 132.386, 78.8304, 176.695, 138.964, 71.1077, 121.697, 223.489, 152.326, 192.484, 196.373, 185.273, 112.849, 210.653, 154.33, 158.582, 121.134, 161.856, 111.793, 189.91, 206.101, 178.665, 147.901, 191.575, 79.38, 149.592, 184.206, 127.453, 200.801, 168.534, 191.198, 161.433, 146.663, 150.269, 182.409, 214.87, 177.543, 183.302, 138.285, 99.2374, 174.147, 141.949, 194.022, 140.498, 171.789, 217.161
136.018, 129.735, 142.991, 155.911, 127.69, 132.453, 147.764, 165.522, 172.504, 145.566, 163.079, 158.101, 146.588, 164.583, 108.053, 119.216, 207.084, 148.125, 124.284, 120.687, 176.825, 158.13, 161.882, 160.007, 179.911, 181.417, 144.757, 152.567, 122.809, 171.75, 177.357, 143.115, 150.744, 174.532, 148.957, 159.293, 203.815, 160.108, 134.256, 150.953, 135.233, 156.567, 149.934, 153.917, 142.773, 164.445, 154.753, 146.223, 111.008, 161.054, 168.244, 148.442, 99.6528, 138.484, 189.383, 135.49, 118.355, 139.172, 163.555, 109.995, 134.626, 103.405, 88.3167, 119.962, 103.932, 130.269, 92.039, 124.446, 123.523, 119.152, 161.327, 138.826, 110.112, 115.044, 156.786, 177.553, 149.63, 118.478, 139.318, 108.335, 105.882, 157.799, 129.823, 145.56, 148.747, 112.519, 135.797, 105.425, 119.513, 104.683, 138.818, 88.1492, 103.8, 122.73, 151.428, 143.646, 119.197, 121.113, 119.396, 149.605, 174.911, 181.379, 124.947, 145.235, 169.541, 135.684, 110.674, 182.307, 116.758, 122.011, 153.775, 108.719, 142.423, 155.851, 173.856, 184.856, 84.4342, 167.032, 158.439, 138.367, 119.26, 159.405, 128.128, 148.112, 158.117, 99.1716, 101.598, 119.835, 202.398, 136.554, 103.732, 163.747, 187.563, 90.6952, 130.737, 116.719, 97.2412, 67.667, 101.492, 154.967, 82.627, 122.518, 107.852, 108.222, 167.707, 94.8551, 99.2975, 160.366, 75.8545, 83.6216, 132.868, 184.265, 137.844, 91.0009, 201.632, 76.9625, 170.743, 200.519, 87.8024, 169.248, 109.815, 150.165, 147.697, 105.299, 110.539, 124.609, 167.652, 112.356, 141.736, 87.6568, 112.874, 158.437, 131.859, 105.819, 257.074, 109.071, 126.912, 204.075, 74.0571, 147.185, 155.249, 96.6166, 179.366, 78.0016, 173.632, 98.7886, 54.5198, 141.335, 248.306, 169.27, 157.335, 129.501, 145.142, 127.695, 165.852, 75.3165, 174.841, 96.6895, 118.782, 60.4909, 164.247, 101.559, 206.89, 186.995, 148.313, 154.784, 147.96, 189.537, 97.1343, 207.962, 159.939, 178.499, 133.741, 252.685, 142.017, 137.938, 179.003, 163.219, 76.9211, 186.805, 141.49, 136.342, 158.414, 150.359, 175.524, 204.68, 181.822, 161.347, 171.836, 148.274, 145.762, 103.153, 194.747, 112.894, 118.64, 158.184, 140.733, 138.752, 162.838, 160.488, 183.773, 130.362, 225.399, 180.528, 169.773, 103.269, 145.947, 143.523, 171.162, 162.094, 138.056, 161.137, 193.927, 82.0439, 131.919, 181.76, 141.317, 185.37, 204.611, 155.301, 206.125, 149.147, 145.765, 169.228, 194.486, 164.818, 174.835, 146.345, 108.385, 153.223, 146.256, 196.353, 176.642, 166.073, 248.722
144.153, 158.935, 152.202, 152.001, 114.086, 165.763, 123.541, 199.527, 154.826, 147.346, 178.312, 154.356, 160.448, 148.002, 153.1, 145.416, 156.982, 183.304, 117.753, 137.707, 128.843, 136.072, 210.966, 133.445, 174.05, 199.936, 133.301, 156.202, 105.087, 137.465, 173.363, 126.118, 164.139, 165.037, 119.867, 147.098, 184.629, 207.401, 94.9783, 142.976, 158.589, 132.657, 177.739, 165.38, 143.276, 147.754, 177.375, 155.525, 99.1041, 140.979, 153.399, 177.37, 126.368, 115.731, 183.305, 131.782, 133.939, 144.326, 138.826, 153.057, 110.518, 134.271, 95.7325, 92.0556, 121.648, 99.0626, 121.684, 128.837, 129.772, 136.188, 111.181, 133.635, 123.319, 157.108, 183.162, 147.254, 157.666, 132.273, 136.84, 91.1753, 110.197, 127.146, 177.287, 138.055, 155.728, 125.181, 122.774, 138.053, 121.121, 108.714, 111.477, 110.682, 98.4855, 120.366, 150.846, 134.633, 148.373, 98.6294, 130.904, 156.752, 163.998, 178.788, 143.762, 124.741, 146.418, 170.197, 119.675, 131.132, 149.345, 93.2122, 136.009, 129.573, 159.631, 141.284, 133.862, 173.87, 119.781, 141.864, 167.629, 166.64, 144.797, 130.94, 123.961, 106.689, 166.083, 101.773, 104.888, 96.1898, 191.904, 157.625, 142.582, 139.048, 152.793, 171.079, 118.942, 128.002, 114.979, 83.0147, 69.3806, 164.217, 105.34, 97.0845, 117.264, 137.426, 145.733, 94.403, 86.8232, 120.836, 113.367, 74.3086, 118.981, 148.203, 134.32, 88.0149, 199.63, 120.557, 129.894, 205.649, 95.5078, 169.929, 79.8606, 112.638, 159.606, 79.5995, 150.776, 171.384, 160.29, 119.242, 77.269, 110.665, 111.252, 216.845, 184.606, 170.034, 254.024, 119.387, 136.963, 156.033, 86.4561, 79.2668, 150.343, 168.232, 188.73, 149.178, 128.449, 84.0793, 138.291, 165.22, 266.965, 172.341, 131.349, 107.486, 189.531, 110.394, 187.54, 159.306, 123.599, 84.9575, 144.086, 97.8259, 129.065, 153.743, 146.966, 191.568, 162.011, 142.891, 142.157, 188.911, 124.474, 193.183, 188.568, 144.246, 133.752, 209.22, 141.979, 167.593, 170.855, 198.156, 132.124, 144.858, 160.214, 155.485, 157.355, 112.823, 215.57, 157.415, 160.411, 156.806, 123.902, 146.544, 145.358, 76.262, 172.382, 197.144, 100.97, 156.58, 203.252, 141.786, 154.35, 174.088, 201.179, 184.319, 230.568, 159.179, 191.278, 128.902, 109.362, 185.218, 189.956, 143.654, 201.37, 143.768, 208.922, 116.956, 98.2114, 172.996, 149.801, 164.851, 155.021, 211.247, 177.172, 155.729, 167.975, 131.926, 194.366, 168.362, 146.787, 216.354, 139.139, 163.499, 142.091, 156.767, 158.946, 169.408, 206.974
